GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020H001,PCT020H001.2000,PCT020H002,PCT020H002.2000,PCT020H003,PCT020H003.2000,PCT020H004,PCT020H004.2000,PCT020H005,PCT020H005.2000,PCT020H006,PCT020H006.2000,PCT020H007,PCT020H007.2000,PCT020H008,PCT020H008.2000,PCT020H009,PCT020H009.2000,PCT020H010,PCT020H010.2000,PCT020H011,PCT020H011.2000,PCT020H012,PCT020H012.2000,PCT020H013,PCT020H013.2000,PCT020H014,PCT020H014.2000,PCT020H015,PCT020H015.2000,PCT020H016,PCT020H016.2000,PCT020H017,PCT020H017.2000,PCT020H018,PCT020H018.2000,PCT020H019,PCT020H019.2000,PCT020H020,PCT020H020.2000,PCT020H021,PCT020H021.2000,PCT020H022,PCT020H022.2000,PCT020H023,PCT020H023.2000,PCT020H024,PCT020H024.2000,PCT020H025,PCT020H025.2000,PCT020H026,PCT020H026.2000,PCT020H027,PCT020H027.2000,PCT020H028,PCT020H028.2000,PCT020H029,PCT020H029.2000,PCT020H030,PCT020H030.2000,PCT020H031,PCT020H031.2000,PCT020H032,PCT020H032.2000
36,040,36,,,,,,New York,19378102,8108103,18976457,7679307,79577,,33983,,20753,,1806,,885,,11282,,6626,,154,,0,,2067,,574,,899,,594,,9850,,1313,,946,,180,,62,,1,,124,,45594,,18580,,887,,887,,0,,26127,,12007,,3008,,2878,,0,,1731,,6503,
