GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020H001,PCT020H001.2000,PCT020H002,PCT020H002.2000,PCT020H003,PCT020H003.2000,PCT020H004,PCT020H004.2000,PCT020H005,PCT020H005.2000,PCT020H006,PCT020H006.2000,PCT020H007,PCT020H007.2000,PCT020H008,PCT020H008.2000,PCT020H009,PCT020H009.2000,PCT020H010,PCT020H010.2000,PCT020H011,PCT020H011.2000,PCT020H012,PCT020H012.2000,PCT020H013,PCT020H013.2000,PCT020H014,PCT020H014.2000,PCT020H015,PCT020H015.2000,PCT020H016,PCT020H016.2000,PCT020H017,PCT020H017.2000,PCT020H018,PCT020H018.2000,PCT020H019,PCT020H019.2000,PCT020H020,PCT020H020.2000,PCT020H021,PCT020H021.2000,PCT020H022,PCT020H022.2000,PCT020H023,PCT020H023.2000,PCT020H024,PCT020H024.2000,PCT020H025,PCT020H025.2000,PCT020H026,PCT020H026.2000,PCT020H027,PCT020H027.2000,PCT020H028,PCT020H028.2000,PCT020H029,PCT020H029.2000,PCT020H030,PCT020H030.2000,PCT020H031,PCT020H031.2000,PCT020H032,PCT020H032.2000
26,040,26,,,,,,Michigan,9883640,4532233,9938444,4234279,8494,,3314,,2567,,2,,196,,1373,,936,,60,,0,,236,,12,,100,,124,,476,,35,,15,,0,,4,,0,,16,,5180,,2923,,8,,5,,3,,2249,,240,,357,,101,,1,,1062,,488,
