GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020G001,PCT020G001.2000,PCT020G002,PCT020G002.2000,PCT020G003,PCT020G003.2000,PCT020G004,PCT020G004.2000,PCT020G005,PCT020G005.2000,PCT020G006,PCT020G006.2000,PCT020G007,PCT020G007.2000,PCT020G008,PCT020G008.2000,PCT020G009,PCT020G009.2000,PCT020G010,PCT020G010.2000,PCT020G011,PCT020G011.2000,PCT020G012,PCT020G012.2000,PCT020G013,PCT020G013.2000,PCT020G014,PCT020G014.2000,PCT020G015,PCT020G015.2000,PCT020G016,PCT020G016.2000,PCT020G017,PCT020G017.2000,PCT020G018,PCT020G018.2000,PCT020G019,PCT020G019.2000,PCT020G020,PCT020G020.2000,PCT020G021,PCT020G021.2000,PCT020G022,PCT020G022.2000,PCT020G023,PCT020G023.2000,PCT020G024,PCT020G024.2000,PCT020G025,PCT020G025.2000,PCT020G026,PCT020G026.2000,PCT020G027,PCT020G027.2000,PCT020G028,PCT020G028.2000,PCT020G029,PCT020G029.2000,PCT020G030,PCT020G030.2000,PCT020G031,PCT020G031.2000,PCT020G032,PCT020G032.2000
39,040,39,,,,,,Ohio,11536504,5127508,11353140,4783051,3903,,966,,503,,5,,210,,61,,155,,72,,0,,150,,16,,39,,95,,305,,8,,6,,2,,0,,0,,0,,2937,,2314,,16,,16,,0,,607,,182,,59,,44,,0,,68,,254,
