GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020001,PCT020001.2000,PCT020002,PCT020002.2000,PCT020003,PCT020003.2000,PCT020004,PCT020004.2000,PCT020005,PCT020005.2000,PCT020006,PCT020006.2000,PCT020007,PCT020007.2000,PCT020008,PCT020008.2000,PCT020009,PCT020009.2000,PCT020010,PCT020010.2000,PCT020011,PCT020011.2000,PCT020012,PCT020012.2000,PCT020013,PCT020013.2000,PCT020014,PCT020014.2000,PCT020015,PCT020015.2000,PCT020016,PCT020016.2000,PCT020017,PCT020017.2000,PCT020018,PCT020018.2000,PCT020019,PCT020019.2000,PCT020020,PCT020020.2000,PCT020021,PCT020021.2000,PCT020022,PCT020022.2000,PCT020023,PCT020023.2000,PCT020024,PCT020024.2000,PCT020025,PCT020025.2000,PCT020026,PCT020026.2000,PCT020027,PCT020027.2000,PCT020028,PCT020028.2000,PCT020029,PCT020029.2000,PCT020030,PCT020030.2000,PCT020031,PCT020031.2000,PCT020032,PCT020032.2000
40,040,40,,,,,,Oklahoma,3751351,1664378,3450654,1514400,112017,,64411,,40562,,2050,,1465,,22339,,10075,,4483,,150,,1551,,551,,649,,351,,21678,,620,,433,,112,,34,,0,,41,,47606,,30148,,7203,,7203,,0,,10255,,1757,,2632,,1494,,0,,1694,,2678,
