GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020001,PCT020001.2000,PCT020002,PCT020002.2000,PCT020003,PCT020003.2000,PCT020004,PCT020004.2000,PCT020005,PCT020005.2000,PCT020006,PCT020006.2000,PCT020007,PCT020007.2000,PCT020008,PCT020008.2000,PCT020009,PCT020009.2000,PCT020010,PCT020010.2000,PCT020011,PCT020011.2000,PCT020012,PCT020012.2000,PCT020013,PCT020013.2000,PCT020014,PCT020014.2000,PCT020015,PCT020015.2000,PCT020016,PCT020016.2000,PCT020017,PCT020017.2000,PCT020018,PCT020018.2000,PCT020019,PCT020019.2000,PCT020020,PCT020020.2000,PCT020021,PCT020021.2000,PCT020022,PCT020022.2000,PCT020023,PCT020023.2000,PCT020024,PCT020024.2000,PCT020025,PCT020025.2000,PCT020026,PCT020026.2000,PCT020027,PCT020027.2000,PCT020028,PCT020028.2000,PCT020029,PCT020029.2000,PCT020030,PCT020030.2000,PCT020031,PCT020031.2000,PCT020032,PCT020032.2000
48,040,48,,,,,,Texas,25145561,9977436,20851820,8157575,581139,,375392,,267405,,23511,,22503,,151556,,60691,,9125,,19,,9908,,3094,,2565,,4249,,94278,,3801,,2176,,929,,399,,0,,297,,205747,,119834,,35260,,35224,,36,,50653,,10841,,11096,,6742,,90,,8959,,12925,
