GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,PCT020001,PCT020001.2000,PCT020002,PCT020002.2000,PCT020003,PCT020003.2000,PCT020004,PCT020004.2000,PCT020005,PCT020005.2000,PCT020006,PCT020006.2000,PCT020007,PCT020007.2000,PCT020008,PCT020008.2000,PCT020009,PCT020009.2000,PCT020010,PCT020010.2000,PCT020011,PCT020011.2000,PCT020012,PCT020012.2000,PCT020013,PCT020013.2000,PCT020014,PCT020014.2000,PCT020015,PCT020015.2000,PCT020016,PCT020016.2000,PCT020017,PCT020017.2000,PCT020018,PCT020018.2000,PCT020019,PCT020019.2000,PCT020020,PCT020020.2000,PCT020021,PCT020021.2000,PCT020022,PCT020022.2000,PCT020023,PCT020023.2000,PCT020024,PCT020024.2000,PCT020025,PCT020025.2000,PCT020026,PCT020026.2000,PCT020027,PCT020027.2000,PCT020028,PCT020028.2000,PCT020029,PCT020029.2000,PCT020030,PCT020030.2000,PCT020031,PCT020031.2000,PCT020032,PCT020032.2000
34,040,34,,,,,,New Jersey,8791894,3553562,8414350,3310275,186876,,100621,,44468,,231,,5916,,19907,,16076,,2338,,0,,7555,,576,,1280,,5699,,45512,,3086,,1641,,915,,190,,30,,310,,86255,,55483,,1452,,1376,,76,,29320,,6078,,6226,,4034,,61,,3265,,9656,
